genre,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
disco,-32.4671745300293,65.00106811523438,-26.697555541992188,30.282535552978516,5.743128776550293,11.739748001098633,-2.158412456512451,10.449981689453125,-2.361821174621582,5.323515892028809,-3.8081300258636475,-0.8611962199211121,-0.18782539665699005,0.422541081905365,0.5016007423400879,0.39938879013061523,0.44684258103370667,0.3832629323005676,0.5177702307701111,0.491615891456604,0.41731351613998413,0.5798385143280029,0.45876210927963257,0.4528195261955261,0.3923395276069641,17.210515879347902,15.576410826593962,18.070306975492585,18.31419657332505,18.783081320741598,18.40658715317608,18.394440681710837,0.16440792497097523,123.046875
disco,-65.79325866699219,52.83180236816406,16.578832626342773,12.546979904174805,5.6043381690979,8.383381843566895,-0.6104739904403687,-0.6237841844558716,-4.082043170928955,0.6868590116500854,-7.7874579429626465,-1.8914624452590942,-7.249997615814209,0.23297587037086487,0.3737705945968628,0.5171018242835999,0.37834447622299194,0.3640669286251068,0.35039517283439636,0.48758986592292786,0.39404284954071045,0.30742812156677246,0.3553540110588074,0.2365003228187561,0.29434746503829956,27.657408072539965,14.888761252269413,18.643496092910503,18.48921830583924,18.49048439940538,16.81091654293861,16.419069889654164,0.18083450742550308,129.19921875
disco,-103.96162414550781,105.80915069580078,-14.325730323791504,36.738468170166016,-10.34866714477539,16.810850143432617,-6.82280969619751,8.140344619750977,-4.461958885192871,0.9882636070251465,-10.006155014038086,0.3835429251194,-1.7078524827957153,0.3423684239387512,0.34181079268455505,0.32240092754364014,0.4121285676956177,0.2936629056930542,0.24763073027133942,0.34731537103652954,0.2455243617296219,0.2859821617603302,0.2970902621746063,0.4128381609916687,0.5637731552124023,26.171554409817684,16.811046034793325,20.639544436097058,20.267300105243162,20.6384717779762,19.159610738126215,20.227440007531,0.10330171850812693,161.4990234375
disco,-115.1325454711914,70.42537689208984,31.2427921295166,11.176328659057617,13.064189910888672,3.8674581050872803,1.8087031841278076,4.970710754394531,-1.038826584815979,3.926027774810791,-1.2926349639892578,-0.6884156465530396,-1.0751352310180664,0.7458413243293762,0.5255284905433655,0.3928939402103424,0.33277568221092224,0.2859122157096863,0.22925975918769836,0.23881317675113678,0.4118410348892212,0.35533761978149414,0.35691845417022705,0.43044525384902954,0.5082926750183105,19.700543867992803,15.864394671416978,18.175174262453456,18.657271459223015,17.807011463580153,16.639986557636732,15.227823906131409,0.1240548054131192,107.666015625
disco,-51.813499450683594,55.66841506958008,11.39661979675293,7.471484661102295,12.000198364257812,6.259165287017822,4.356969833374023,4.310425758361816,-5.940892219543457,0.5657939910888672,3.59938907623291,-2.3887083530426025,-5.82301139831543,0.27429336309432983,0.2913152277469635,0.35852232575416565,0.5783916711807251,0.44893044233322144,0.452837198972702,0.44911426305770874,0.3761318325996399,0.39360278844833374,0.3770545721054077,0.5115119218826294,0.32024890184402466,30.37690219333074,14.652417410490907,17.583926084429937,17.452138123479063,17.57243107777368,15.963132274931052,14.68598067420306,0.1764282604489164,123.046875
disco,-68.97056579589844,63.13103485107422,-15.85486125946045,28.00218963623047,8.183475494384766,7.321166038513184,-4.936118125915527,9.494792938232422,-0.9736146926879883,-1.6035985946655273,-6.19012975692749,-3.9367525577545166,-1.1710127592086792,0.5567885637283325,0.48003312945365906,0.5719575881958008,0.4932044446468353,0.3802413046360016,0.5341896414756775,0.38704314827919006,0.386025995016098,0.2899268567562103,0.30293914675712585,0.4445098340511322,0.47899124026298523,31.24710083694612,14.921411481027608,17.379195621726698,17.29378897359922,18.81935359193488,17.013953389197642,16.261641434562733,0.17065354102167182,129.19921875
disco,-6.7841386795043945,61.1263313293457,-16.656654357910156,27.431991577148438,7.72236442565918,16.008893966674805,4.634706497192383,11.449501037597656,0.33629199862480164,9.83217716217041,3.185621738433838,5.025588035583496,-1.862208366394043,0.4399428367614746,0.4550085961818695,0.3915812373161316,0.46874016523361206,0.4246522784233093,0.5012540817260742,0.39242833852767944,0.382523775100708,0.49884334206581116,0.4206947386264801,0.48948389291763306,0.3855339586734772,16.353074649874344,13.947616188653324,17.536915217713247,17.430882664506342,17.800719698917742,17.3800556096488,17.698768868813332,0.15032410990712075,107.666015625
disco,-83.58349609375,64.47946166992188,5.655917644500732,2.701164722442627,0.7903158664703369,6.170802593231201,1.8922690153121948,1.979859709739685,-1.816444993019104,1.857466459274292,2.459876298904419,-0.22793380916118622,2.955510139465332,0.2964767515659332,0.3477015197277069,0.28332018852233887,0.3725786805152893,0.4299924969673157,0.32134342193603516,0.41736850142478943,0.3200802505016327,0.4533090591430664,0.41638070344924927,0.3897209167480469,0.5374497175216675,22.068936267877124,15.203898539528415,19.102475028372282,19.424889751567427,19.562810344713636,18.039291807760225,16.24969821313944,0.16905150989260836,123.046875
disco,-77.39574432373047,52.15557098388672,-8.997961044311523,12.85235595703125,8.56609058380127,2.8920133113861084,8.930743217468262,4.0137529373168945,-7.34464168548584,-2.2605180740356445,0.9621685147285461,-1.0486538410186768,-3.7624757289886475,0.39995571970939636,0.33397626876831055,0.3744496703147888,0.336148202419281,0.41566532850265503,0.48513713479042053,0.40182003378868103,0.4478524923324585,0.3620879054069519,0.3023070991039276,0.2821596562862396,0.30706000328063965,26.0606860378559,15.253408891853839,19.00323771152576,19.77840996614292,18.3671065636753,16.961106415762384,14.817921625875176,0.16828847595781735,123.046875
disco,-107.36451721191406,91.02146911621094,-8.338967323303223,34.284461975097656,-1.9262821674346924,3.796600580215454,10.53145694732666,5.561392307281494,6.944074630737305,4.777405738830566,0.6849833130836487,-3.8546645641326904,-2.5791146755218506,0.24227909743785858,0.19367767870426178,0.33926138281822205,0.29228177666664124,0.44166669249534607,0.2701522409915924,0.33380141854286194,0.5244488716125488,0.33937010169029236,0.49033260345458984,0.2366393506526947,0.38779982924461365,24.995430260631494,15.612152164216353,21.22735496308039,22.27146888682305,20.78707445249755,19.909939375051334,16.287324349093776,0.10118608504256967,112.34714673913044
disco,-24.691770553588867,73.74320220947266,-11.558470726013184,28.394289016723633,6.2409563064575195,2.4656214714050293,8.634088516235352,12.309107780456543,-4.102859020233154,13.385866165161133,1.9154304265975952,-0.9733683466911316,0.6083647012710571,0.4573880136013031,0.37007319927215576,0.45568129420280457,0.3886621296405792,0.49963483214378357,0.4033769965171814,0.37892794609069824,0.5549170970916748,0.4863380789756775,0.5392056107521057,0.39618435502052307,0.4609316289424896,20.0271141292658,15.017732107603713,18.002906889888482,18.609584104141536,18.51444895996022,19.274418721877367,16.890148335576036,0.14455203596652477,107.666015625
disco,-41.32794952392578,62.79434585571289,7.325326919555664,12.125494003295898,6.356637477874756,9.265048027038574,3.093090534210205,13.867353439331055,0.16360393166542053,8.06710147857666,-2.6970009803771973,-7.219517230987549,-3.245378255844116,0.35499611496925354,0.2670239806175232,0.2648059129714966,0.2873532176017761,0.33110013604164124,0.2604038119316101,0.27304086089134216,0.45629626512527466,0.47129717469215393,0.615960419178009,0.4860943853855133,0.41563618183135986,33.59829538222687,16.9040140307946,17.588306266959584,18.385441802942466,16.109336666623353,16.308956100005528,16.949500050369373,0.13097653226586686,95.703125
disco,-53.4480094909668,56.161033630371094,-6.320986747741699,31.619056701660156,4.653374671936035,16.347412109375,4.119816303253174,1.8823281526565552,-0.388238787651062,2.495932102203369,-0.5415108799934387,0.9562786221504211,0.4956481158733368,0.43333902955055237,0.483173668384552,0.3567367494106293,0.34032750129699707,0.44492673873901367,0.41432470083236694,0.4183148741722107,0.3552066385746002,0.47262638807296753,0.562828004360199,0.41939613223075867,0.4775960445404053,25.480795839058203,16.317490848479586,19.466232466596388,18.699682201543983,17.58117876831814,17.342526533475837,16.63864859649845,0.1402841101489938,129.19921875
disco,-40.07042694091797,56.209110260009766,23.67975425720215,31.92544937133789,2.4516677856445312,2.5737195014953613,-2.4787797927856445,3.0920588970184326,1.8828632831573486,3.350966215133667,0.00014280903269536793,-1.5209646224975586,-2.4554948806762695,0.26842522621154785,0.3110887110233307,0.38536930084228516,0.41734135150909424,0.5816738605499268,0.494869589805603,0.47304484248161316,0.4808192253112793,0.4437539279460907,0.45858892798423767,0.35924455523490906,0.3816830515861511,30.01612126852065,15.003766494024584,16.23550759562047,18.046105916710577,16.69220213818625,15.854521308338605,15.272217325807212,0.15957688842395512,184.5703125
disco,-57.66926956176758,68.38035583496094,-15.251751899719238,23.414113998413086,14.855438232421875,13.172660827636719,2.1979193687438965,12.811308860778809,0.06121476739645004,12.777957916259766,0.03940565884113312,3.369821310043335,0.8151105046272278,0.549065113067627,0.42336738109588623,0.37392351031303406,0.34937551617622375,0.41212916374206543,0.34279751777648926,0.3423518240451813,0.4814107418060303,0.46265116333961487,0.523391842842102,0.4284754991531372,0.45661330223083496,16.960432374258275,14.885624308087566,18.315836518458948,17.946396191221016,18.353529647962937,18.05307614823228,17.39171283492594,0.13174939229392416,112.34714673913044
disco,-14.574394226074219,65.21034240722656,-19.872638702392578,31.508325576782227,-4.826449394226074,11.862319946289062,9.994608879089355,5.957391262054443,-3.8033692836761475,9.377888679504395,-4.387916088104248,3.339540719985962,-4.444170951843262,0.45103883743286133,0.4813242256641388,0.3970595896244049,0.535588264465332,0.4867514967918396,0.3387022912502289,0.4264976978302002,0.5258799195289612,0.6559699177742004,0.41791990399360657,0.4539756178855896,0.5171439051628113,19.846148632734096,15.815200763479085,17.676504339140116,17.612438126008115,17.466037214455,18.971200715517917,18.467133091644396,0.16366529907604488,123.046875
disco,-53.18524932861328,57.178466796875,21.168882369995117,11.324464797973633,18.122360229492188,1.6665678024291992,0.34381619095802307,2.3195998668670654,-5.109740734100342,2.749939441680908,3.152879238128662,-5.519138813018799,-3.1672284603118896,0.3196161389350891,0.3119993805885315,0.37137842178344727,0.3714104890823364,0.5160928964614868,0.5069991946220398,0.5736418962478638,0.43112805485725403,0.3644234538078308,0.4436972439289093,0.3352172076702118,0.3971406817436218,29.492770631590528,14.846687308931502,19.264535457324385,18.559094175040258,17.917037124201812,16.74355525036269,16.10601734126241,0.1533482790731424,92.28515625
disco,-36.030982971191406,83.65930938720703,-2.7294111251831055,32.392513275146484,9.196341514587402,4.13421630859375,0.03383908048272133,11.114394187927246,-2.8908205032348633,7.905869007110596,0.6144371032714844,3.6502342224121094,3.7515382766723633,0.455289751291275,0.5078770518302917,0.45548051595687866,0.4513836205005646,0.527288556098938,0.40566474199295044,0.41065743565559387,0.3393190801143646,0.3344760239124298,0.4339091181755066,0.4186653196811676,0.4748130440711975,20.716482072546974,15.03184242272622,18.455843513296465,18.12286476017754,17.95941814699168,17.591875056129687,16.91826814038359,0.11443506010545666,123.046875
disco,-98.15684509277344,92.40119171142578,2.6636736392974854,19.337894439697266,3.5860509872436523,-1.7657073736190796,-1.7049834728240967,-3.1714422702789307,-9.092040061950684,-4.0804572105407715,-5.185576438903809,-5.487850189208984,-4.233516216278076,0.4866544306278229,0.36136960983276367,0.5287779569625854,0.431361585855484,0.38047558069229126,0.43285664916038513,0.37467220425605774,0.5203524827957153,0.2694105803966522,0.28423166275024414,0.44647014141082764,0.3397504389286041,29.559262968053034,14.123200560668515,18.342799714896888,17.570284802990674,17.72068773884246,17.200810805531404,15.320079924014829,0.12076004075561146,123.046875
disco,-44.23429489135742,52.21940231323242,3.3025825023651123,43.80800247192383,12.616857528686523,24.422096252441406,4.970883846282959,15.334077835083008,2.0627644062042236,10.375375747680664,-1.5161042213439941,8.840579986572266,0.42485901713371277,0.662076473236084,0.45901769399642944,0.35728660225868225,0.3938053846359253,0.40625613927841187,0.42873144149780273,0.3510916829109192,0.485268235206604,0.483638197183609,0.6118595004081726,0.6933462619781494,0.6055482029914856,16.293656768946413,15.458943185700962,17.474922890190488,17.489633454215863,17.82294350227518,17.16507386025759,19.305021829966865,0.14965177837171054,129.19921875
disco,-59.00656509399414,68.8701171875,-8.457221984863281,3.5900607109069824,5.072521686553955,3.284627914428711,13.525486946105957,-1.369273066520691,1.671212077140808,3.7126450538635254,-3.7159910202026367,-0.3171888589859009,-2.835763454437256,0.3111955225467682,0.36789771914482117,0.3528892397880554,0.3996891379356384,0.4882003664970398,0.44151419401168823,0.47261887788772583,0.43075087666511536,0.4185088872909546,0.31451287865638733,0.2942795753479004,0.3168257772922516,28.14242326382988,15.627046334433583,18.228268662305826,17.801853830196215,17.86666224211931,18.33877043735034,16.20235369691022,0.13853393176760836,103.359375
disco,-46.826416015625,103.72579956054688,22.14641571044922,9.23317813873291,2.2635014057159424,-4.791667938232422,4.809458255767822,0.9585230350494385,-9.410541534423828,-1.0655139684677124,-0.8630862236022949,-5.274380207061768,-1.7578692436218262,0.3926328420639038,0.3217516541481018,0.46526622772216797,0.39059963822364807,0.5191747546195984,0.39708980917930603,0.4518164396286011,0.47827407717704773,0.2985859513282776,0.4461342394351959,0.3136076033115387,0.5007898807525635,27.67451797887115,13.835148535467745,18.35388040402413,20.41272636650629,18.80703680336593,18.36902202292167,15.041693009674226,0.09018917497097523,123.046875
disco,-28.93470573425293,51.97178649902344,-7.610494613647461,21.60556411743164,8.1283597946167,18.120981216430664,6.875497341156006,6.584002494812012,0.7281345725059509,11.147645950317383,-1.8413448333740234,1.6686252355575562,-2.626640558242798,0.40078604221343994,0.3222646117210388,0.35982364416122437,0.4585120677947998,0.5937227010726929,0.41550835967063904,0.35460907220840454,0.38139837980270386,0.43128702044487,0.47152766585350037,0.327091246843338,0.42587658762931824,18.17445636701851,14.968518183093241,17.843426158311473,18.945369931435728,19.581721556929722,17.754888174158296,17.01749025559755,0.18854685685952013,117.45383522727273
disco,-111.17790985107422,94.03520202636719,12.515315055847168,16.740259170532227,8.18167781829834,15.667252540588379,-1.3758587837219238,7.039429664611816,0.9736097455024719,-1.4805395603179932,-3.069302797317505,-5.0681891441345215,-3.6841273307800293,0.3177117109298706,0.39262551069259644,0.5103671550750732,0.4343743622303009,0.49303704500198364,0.48159095644950867,0.576219379901886,0.4789125919342041,0.42832309007644653,0.4117164611816406,0.3687953054904938,0.4567333161830902,18.00475270741641,15.295674397919115,17.895624378344618,18.69007556046891,18.20109515598059,16.097149516156534,16.345147481100163,0.09633501838235294,117.45383522727273
disco,-23.927661895751953,61.22075653076172,-0.9586992263793945,25.331012725830078,0.39423471689224243,6.030254364013672,2.489081621170044,6.189191818237305,-0.32926684617996216,9.69687557220459,-5.507835388183594,1.0618181228637695,-2.436964750289917,0.5521474480628967,0.32815849781036377,0.2911868393421173,0.38045141100883484,0.41945186257362366,0.6166234612464905,0.4280034005641937,0.41209864616394043,0.4307481646537781,0.40844330191612244,0.5546968579292297,0.4125521183013916,22.570070821374568,15.461363690109176,17.577604805871314,18.423500260047796,17.581745841583718,17.565018031051704,17.556725517608818,0.156306688999613,103.359375
disco,-20.481245040893555,53.708106994628906,5.945927143096924,10.153068542480469,17.057161331176758,9.541378021240234,4.611902713775635,6.3989410400390625,-0.3333010673522949,1.7238894701004028,3.6845269203186035,-0.774631917476654,-5.887972831726074,0.41887256503105164,0.4984189569950104,0.6143240332603455,0.5234377980232239,0.45300206542015076,0.4647522568702698,0.45601335167884827,0.5768570303916931,0.47638991475105286,0.451038122177124,0.4742531180381775,0.38865894079208374,26.495350665273023,14.123669038420982,16.592080204469063,15.647103633966951,16.528317833828595,15.33110608138778,14.782924782776929,0.1982474784732972,123.046875
disco,-95.25163269042969,82.253662109375,-26.221525192260742,37.522613525390625,-16.355100631713867,25.29429054260254,-21.79648208618164,21.811946868896484,-20.064441680908203,16.297643661499023,-16.119651794433594,14.439221382141113,-11.90704345703125,0.3845939636230469,0.39906519651412964,0.6496489644050598,0.3507191240787506,0.4094061255455017,0.5112840533256531,0.44869276881217957,0.6207119822502136,0.344146728515625,0.3689163327217102,0.4470570683479309,0.4226025938987732,19.0275129815453,14.007839169414217,17.430359343432958,17.552434245150785,17.476454289644042,16.895038692788773,43.34303906229793,0.17636703632933437,112.34714673913044
disco,-103.76036071777344,92.46227264404297,-27.23040771484375,39.221290588378906,-23.052734375,20.634798049926758,-17.76690101623535,18.950551986694336,-15.204781532287598,16.394330978393555,-14.662063598632812,12.24946117401123,-14.973012924194336,0.30316880345344543,0.41776084899902344,0.3546201288700104,0.3097435534000397,0.5725088715553284,0.3298918306827545,0.33597445487976074,0.2407340109348297,0.34567901492118835,0.5177401900291443,0.3121582269668579,0.3400634825229645,19.808493384718,15.24863246848418,18.66352500740626,18.385239096243378,18.282746531446183,17.295947420205888,41.029452141138954,0.14330827931501547,99.38401442307692
disco,-91.59772491455078,99.46397399902344,-8.991621017456055,40.18504333496094,-18.037635803222656,22.567216873168945,-21.95627212524414,15.782541275024414,-25.665390014648438,17.664222717285156,-13.675539016723633,15.63508415222168,-15.46916389465332,0.3862679600715637,0.45169875025749207,0.4691174030303955,0.4278932809829712,0.5165407061576843,0.48503321409225464,0.6251105666160583,0.43903297185897827,0.3151213526725769,0.3294532597064972,0.3461138904094696,0.4990394115447998,24.284847935797547,14.052623237607587,16.7453493486319,16.74577560707244,16.751710700356107,16.98016621272445,42.596044899222065,0.11262743687113003,123.046875
disco,-91.59772491455078,99.46397399902344,-8.991621017456055,40.18504333496094,-18.037635803222656,22.567216873168945,-21.95627212524414,15.782541275024414,-25.665390014648438,17.664222717285156,-13.675539016723633,15.63508415222168,-15.46916389465332,0.3862679600715637,0.45169875025749207,0.4691174030303955,0.4278932809829712,0.5165407061576843,0.48503321409225464,0.6251105666160583,0.43903297185897827,0.3151213526725769,0.3294532597064972,0.3461138904094696,0.4990394115447998,24.284847935797547,14.052623237607587,16.7453493486319,16.74577560707244,16.751710700356107,16.98016621272445,42.596044899222065,0.11262743687113003,123.046875
disco,-57.60671615600586,96.69188690185547,-24.42201805114746,40.014190673828125,-17.260251998901367,27.834213256835938,-13.297422409057617,23.196401596069336,-16.528564453125,19.427146911621094,-15.485601425170898,11.825690269470215,-10.574847221374512,0.4248674213886261,0.44761860370635986,0.4587537944316864,0.4481218755245209,0.5866355895996094,0.43610313534736633,0.4066336452960968,0.43897438049316406,0.4387584626674652,0.5192184448242188,0.3943828046321869,0.4100268483161926,20.77922594638401,13.962920594547422,16.790207097581355,17.6094548142684,18.73286406295711,18.85404627656025,43.41707757256024,0.13862576794698142,135.99917763157896
disco,-128.46766662597656,67.26374053955078,-36.918983459472656,40.90837097167969,-21.745594024658203,23.162696838378906,-13.252984046936035,13.09386157989502,-14.004484176635742,17.7995662689209,-15.179245948791504,16.372459411621094,-10.465580940246582,0.3389364778995514,0.4879651963710785,0.6147787570953369,0.4024810194969177,0.47215333580970764,0.3663906753063202,0.41108468174934387,0.34962013363838196,0.3992820680141449,0.5688927173614502,0.40249213576316833,0.39752963185310364,17.508809035486262,16.29454066752285,18.583995565489086,18.52452034379444,18.660895078906506,19.368751138706287,41.330115462586946,0.184138720249613,135.99917763157896
disco,-189.21511840820312,93.95932006835938,7.905782222747803,41.89059829711914,-7.09204626083374,31.882492065429688,-12.58603572845459,24.220500946044922,-6.057699203491211,24.537946701049805,-6.0252366065979,16.763090133666992,-2.0117976665496826,0.610771656036377,0.4427916705608368,0.3671763241291046,0.2936667501926422,0.3618326485157013,0.3749254643917084,0.3814922571182251,0.45150765776634216,0.28917330503463745,0.2509908676147461,0.3127211332321167,0.5214906930923462,19.51476339413975,15.860595866294204,18.165466791716458,18.459307572109193,21.19015378943595,18.881785596038146,39.82434896374479,0.06485183763061146,123.046875
disco,-81.72716522216797,97.61067962646484,-27.583755493164062,36.644187927246094,-17.25299835205078,30.769319534301758,-15.94863510131836,20.968244552612305,-16.226930618286133,17.418455123901367,-13.363810539245605,15.080845832824707,-10.386919975280762,0.6376876831054688,0.3563401401042938,0.38080933690071106,0.5422362685203552,0.38193732500076294,0.42372769117355347,0.4339202344417572,0.6159113049507141,0.3935301601886749,0.34433022141456604,0.5114649534225464,0.44412854313850403,17.514036877900246,13.647084984666431,17.46459457937314,17.037501918193314,17.744259146918502,16.92754234180975,41.73187837167617,0.1346148322610294,107.666015625
disco,-109.59149932861328,104.14510345458984,-16.2174129486084,45.37646484375,-10.19576644897461,25.55859375,-17.158018112182617,22.278688430786133,-16.850662231445312,16.53579330444336,-12.09670639038086,8.670637130737305,-8.847189903259277,0.3934974670410156,0.37331271171569824,0.43833041191101074,0.3777693212032318,0.46662813425064087,0.4618750512599945,0.3736632466316223,0.3864574432373047,0.45684370398521423,0.5255073308944702,0.38001748919487,0.37301766872406006,23.816502369537805,14.074056447758286,17.482478592797406,16.758618611767805,17.89291514401687,18.20063941591536,41.14817220877824,0.1109932819756192,129.19921875
disco,-109.05280303955078,106.84856414794922,-18.279069900512695,23.42359161376953,-17.76458168029785,19.019662857055664,-13.615213394165039,18.686105728149414,-18.371767044067383,18.402843475341797,-9.714786529541016,11.857383728027344,-5.560523509979248,0.37926048040390015,0.44702616333961487,0.4966874122619629,0.3177974820137024,0.3244636058807373,0.3122801184654236,0.43816646933555603,0.36832180619239807,0.34783095121383667,0.4501657783985138,0.4398328959941864,0.5184078812599182,22.445041216483897,14.403444779194862,17.654476921284793,17.38018549413574,16.491344800064173,17.00220315389666,40.3793790293493,0.1102181543875774,123.046875
disco,-105.51603698730469,79.256591796875,-15.20765209197998,40.82554626464844,-12.267790794372559,23.55967140197754,-19.938488006591797,27.319257736206055,-16.512426376342773,21.53839683532715,-11.680120468139648,13.99189281463623,-10.775012969970703,0.49247443675994873,0.3536531925201416,0.3822305500507355,0.572915256023407,0.5570895671844482,0.6481768488883972,0.3815263509750366,0.3261359930038452,0.3424889147281647,0.35872143507003784,0.41115114092826843,0.3995154798030853,20.832457553221033,14.032154373343483,17.705825013206354,17.908380159429687,17.754569539085438,17.023285619671928,42.97867653509259,0.15595068208204335,112.34714673913044
disco,-106.24380493164062,105.57587432861328,-5.513561725616455,50.05581283569336,1.2439842224121094,37.002601623535156,-9.622076034545898,24.011703491210938,-8.668455123901367,14.975655555725098,-2.526041030883789,9.7654390335083,-0.9115710854530334,0.41943180561065674,0.42443856596946716,0.4449496865272522,0.3706189692020416,0.4280976951122284,0.5002660155296326,0.6825806498527527,0.5093238353729248,0.40825188159942627,0.47937390208244324,0.43549343943595886,0.550248920917511,15.771093313486615,15.729815724073992,18.94268062029691,17.36380762066622,18.274826504354237,17.317026583041045,40.32671387230821,0.07365715097716719,129.19921875
disco,-45.13199996948242,98.67164611816406,-24.668424606323242,40.512596130371094,-18.104604721069336,26.11530303955078,-12.694840431213379,13.988503456115723,-15.421141624450684,16.179258346557617,-14.377716064453125,8.140356063842773,-11.9398193359375,0.4372086524963379,0.3664992153644562,0.3419862985610962,0.44601860642433167,0.35006991028785706,0.3552241027355194,0.4679332673549652,0.3370790481567383,0.4944804608821869,0.390183687210083,0.4618883728981018,0.6079052686691284,21.501559040372154,15.639666033623017,17.128403849699556,16.994299936072256,18.2713727006352,18.76466378873299,42.71169578093314,0.13532117719620743,123.046875
disco,-91.88630676269531,87.60405731201172,-2.0581753253936768,34.28553771972656,-18.15336799621582,19.344701766967773,-14.697327613830566,17.116172790527344,-15.334747314453125,17.040912628173828,-13.558690071105957,11.848033905029297,-9.811619758605957,0.43318450450897217,0.3218316435813904,0.3665972948074341,0.3446407616138458,0.3214252293109894,0.33465972542762756,0.3329947888851166,0.3529689908027649,0.2696880102157593,0.24502535164356232,0.23916755616664886,0.31818249821662903,16.845699015199646,15.730116572008338,19.025492451672278,19.996931367623866,19.369296157566744,18.633670445072507,43.579210057780394,0.11589045568885449,123.046875
disco,-91.75991821289062,86.31499481201172,-17.351943969726562,43.1060676574707,-18.407480239868164,34.05898666381836,-18.420602798461914,26.83688735961914,-13.565129280090332,20.21440887451172,-14.637163162231445,12.66814136505127,-12.608888626098633,0.47952941060066223,0.43198439478874207,0.42595210671424866,0.36525917053222656,0.36071494221687317,0.3889900743961334,0.42692065238952637,0.5895805358886719,0.5173867344856262,0.41336432099342346,0.3607010245323181,0.38805028796195984,23.540367410199888,13.948067833968514,17.26157149884703,17.01547468257964,17.29911983502358,16.373202977092767,42.85296494292286,0.12995726405282507,135.99917763157896
disco,-40.7629280090332,86.78238677978516,-26.962377548217773,34.941532135009766,-20.04814910888672,21.65764045715332,-23.953710556030273,19.265037536621094,-17.531558990478516,18.037153244018555,-16.02078628540039,12.44607925415039,-13.877286911010742,0.4737384021282196,0.3015480041503906,0.34001025557518005,0.5437530279159546,0.5155928730964661,0.6323511004447937,0.3210054337978363,0.28056439757347107,0.3221018314361572,0.34933677315711975,0.39688432216644287,0.35674864053726196,20.36808065447331,14.092879234712028,17.650273166425876,17.69829089971559,17.711942368577585,17.029443958365597,44.415322671698924,0.15116461880804954,112.34714673913044
disco,-121.09522247314453,116.94249725341797,-22.786970138549805,45.14893341064453,-4.239051342010498,30.256324768066406,-12.24527359008789,21.729875564575195,-16.54076385498047,16.233280181884766,-10.655169486999512,7.330419540405273,-9.353951454162598,0.5874336361885071,0.3989192545413971,0.38985538482666016,0.34506741166114807,0.4036434292793274,0.4381701946258545,0.40774449706077576,0.544736921787262,0.38222309947013855,0.4303123950958252,0.45749321579933167,0.4325132966041565,22.193194209215516,14.86894896940864,17.277068142153055,17.554492084272162,18.27017133292175,19.490453480165986,39.81983408154664,0.09303307311822756,129.19921875
disco,-105.02068328857422,80.22213745117188,-41.111576080322266,54.025760650634766,-8.379423141479492,25.721208572387695,-12.471842765808105,28.713754653930664,-15.008991241455078,15.610892295837402,-7.617063522338867,12.414464950561523,-7.368524074554443,0.353977233171463,0.3341669738292694,0.5216590166091919,0.5455851554870605,0.5623151063919067,0.4797985851764679,0.41284802556037903,0.3145146667957306,0.2652829587459564,0.343562513589859,0.3542858362197876,0.42809411883354187,22.50931465354216,15.050728890817574,18.10870976734642,17.75634657771798,18.312484862229077,18.64284823033375,41.71709095893755,0.15437434996613777,99.38401442307692
disco,-95.87289428710938,103.33598327636719,-36.46080017089844,27.125099182128906,-22.8731632232666,9.98593521118164,-24.656694412231445,15.670154571533203,-20.151212692260742,18.746261596679688,-18.563173294067383,9.864557266235352,-15.108638763427734,0.3110705614089966,0.22075027227401733,0.3953152894973755,0.43928155303001404,0.44339290261268616,0.5083158016204834,0.29881179332733154,0.36197811365127563,0.30887141823768616,0.3351934850215912,0.33067139983177185,0.2842816114425659,17.99760036524887,16.99576564959049,19.34900732162488,19.700778519052843,18.96838304363921,19.093803208056677,41.49747148778663,0.12191385086106811,129.19921875
disco,-107.86759948730469,81.93658447265625,-30.634069442749023,41.33193588256836,-8.509502410888672,31.33373260498047,-8.86906909942627,26.030902862548828,-8.280141830444336,17.894874572753906,-4.652872085571289,7.425512313842773,-4.352715969085693,0.47569727897644043,0.38163772225379944,0.38479578495025635,0.4101089537143707,0.4042918086051941,0.500698983669281,0.4035545885562897,0.5069438219070435,0.3353321850299835,0.41196051239967346,0.4662473201751709,0.44147324562072754,17.036742163207325,15.884563275279385,17.979751154112684,18.01087853623369,18.299755419522796,17.669099374685615,42.132799844658095,0.12770671076818885,107.666015625
disco,-114.93204498291016,113.4638671875,-29.804309844970703,42.61210250854492,-10.326009750366211,26.973411560058594,-14.493735313415527,21.24053192138672,-17.650537490844727,17.097871780395508,-13.478900909423828,8.591484069824219,-11.427423477172852,0.5651812553405762,0.3778699040412903,0.39667367935180664,0.3426973819732666,0.41269049048423767,0.4495141804218292,0.4111481308937073,0.5718227624893188,0.3788253962993622,0.42157256603240967,0.43757450580596924,0.39303526282310486,22.108581653549958,14.897476218623364,17.00339893601518,17.606056943487683,18.134939272296894,19.85044141480913,39.96534410052101,0.1118704497629644,129.19921875
